name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,cidade
"Fortaleza, CE, Brasil",2025-01-27,31.0,23.0,27.2,37.1,23.0,30.0,23.5,81.2,11.0,100,4.17,rain,0,0,40.7,20.5,96.5,1011.8,47.9,11.4,250.4,21.7,9,30,2025-01-27T05:38:35,2025-01-27T17:55:28,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-01-28,31.0,26.0,28.3,36.6,26.0,31.8,23.8,77.1,0.0,0,0.0,rain,0,0,30.2,24.1,97.8,1011.4,42.0,11.8,284.2,24.5,10,30,2025-01-28T05:38:51,2025-01-28T17:55:35,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-01-29,31.0,26.0,28.5,37.8,26.0,32.6,24.2,78.0,4.0,100,4.17,rain,0,0,32.0,22.3,85.0,1011.1,60.3,11.5,226.2,19.6,9,30,2025-01-29T05:39:07,2025-01-29T17:55:40,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-01-30,31.0,25.8,28.5,37.1,25.8,32.3,24.0,77.5,0.2,100,4.17,rain,0,0,29.5,24.1,104.4,1010.7,50.8,11.5,203.4,17.6,8,30,2025-01-30T05:39:22,2025-01-30T17:55:45,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-01-31,31.1,26.1,28.5,36.6,26.1,32.1,23.5,75.1,0.0,0,0.0,rain,0,0,38.5,33.5,110.4,1010.3,48.9,11.8,278.9,23.9,9,30,2025-01-31T05:39:36,2025-01-31T17:55:49,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-01,31.0,26.0,28.3,36.6,26.0,31.5,23.2,74.2,0.0,0,0.0,rain,0,0,39.2,29.5,111.6,1009.9,49.8,11.8,270.1,23.3,9,30,2025-02-01T05:39:49,2025-02-01T17:55:51,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-02,31.1,27.0,28.9,36.6,29.6,33.2,24.0,75.3,0.9,100,4.17,rain,0,0,37.8,31.7,100.7,1009.0,46.8,11.5,213.3,18.5,8,30,2025-02-02T05:40:01,2025-02-02T17:55:53,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-03,32.0,26.3,29.0,34.8,26.3,32.3,22.9,71.2,0.0,0,0.0,rain,0,0,36.7,31.7,112.4,1009.0,45.4,11.5,288.5,24.8,10,30,2025-02-03T05:40:13,2025-02-03T17:55:54,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-04,31.0,26.3,29.0,35.5,26.3,32.8,23.3,71.7,0.0,0,0.0,rain,0,0,38.2,33.5,109.6,1009.8,51.2,11.8,206.8,17.7,8,30,2025-02-04T05:40:24,2025-02-04T17:55:55,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-05,31.8,26.1,28.3,37.4,26.1,32.0,23.8,77.3,0.5,100,4.17,rain,0,0,36.0,31.7,107.9,1009.9,62.4,11.8,215.4,18.6,8,30,2025-02-05T05:40:34,2025-02-05T17:55:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-06,28.8,24.0,26.2,32.6,24.0,27.5,23.6,86.0,4.1,100,12.5,rain,0,0,38.9,25.9,133.8,1010.4,77.7,10.6,176.4,15.2,6,30,2025-02-06T05:40:44,2025-02-06T17:55:52,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-07,31.1,24.7,27.8,35.6,24.7,30.2,23.4,77.7,0.2,100,4.17,rain,0,0,37.4,29.5,125.3,1009.1,57.9,11.1,218.2,18.8,7,30,2025-02-07T05:40:52,2025-02-07T17:55:50,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-08,31.0,24.0,27.7,35.4,24.0,30.5,23.5,79.0,12.0,100,8.33,rain,0,0,183.6,27.7,111.8,1009.5,62.6,10.9,286.2,24.9,10,30,2025-02-08T05:41:00,2025-02-08T17:55:47,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-09,31.0,25.0,28.4,37.2,25.0,32.3,24.2,78.5,7.1,100,8.33,rain,0,0,39.2,35.3,109.3,1009.8,58.5,11.5,210.1,18.3,8,10,2025-02-09T05:41:08,2025-02-09T17:55:43,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-10,31.0,25.8,28.5,34.6,25.8,31.5,23.0,72.7,0.0,0,0.0,rain,0,0,44.6,33.5,111.0,1010.1,54.2,11.8,293.6,25.3,10,30,2025-02-10T05:41:14,2025-02-10T17:55:38,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-11,31.1,26.0,28.6,34.6,26.0,31.8,23.1,72.9,3.0,100,4.17,rain,0,0,34.2,35.3,113.6,1009.5,48.5,11.4,280.5,24.2,10,10,2025-02-11T05:41:20,2025-02-11T17:55:32,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-12,30.1,23.0,27.9,35.1,23.0,31.4,23.8,78.7,16.1,100,8.33,rain,0,0,40.7,40.7,106.8,1010.3,61.9,11.4,215.2,18.7,7,10,2025-02-12T05:41:25,2025-02-12T17:55:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-13,31.0,26.0,28.0,36.3,26.0,31.3,23.9,79.2,1.0,100,4.17,rain,0,0,34.9,31.7,109.6,1010.8,56.1,11.7,204.6,17.7,7,30,2025-02-13T05:41:29,2025-02-13T17:55:18,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-14,30.1,26.0,28.3,35.1,26.0,31.8,23.4,75.2,0.0,0,0.0,rain,0,0,40.3,35.3,106.0,1010.7,52.1,11.8,297.2,25.7,10,10,2025-02-14T05:41:33,2025-02-14T17:55:10,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-15,31.0,26.8,28.6,36.6,29.6,32.5,23.7,75.4,0.0,0,0.0,rain,0,0,42.5,31.7,106.7,1009.4,63.7,11.8,230.6,19.9,8,30,2025-02-15T05:41:36,2025-02-15T17:55:01,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-16,31.1,26.0,28.7,36.6,26.0,32.4,23.4,73.5,0.0,0,0.0,rain,0,0,38.9,31.7,109.1,1010.2,62.2,11.5,274.1,23.8,9,30,2025-02-16T05:41:38,2025-02-16T17:54:51,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-17,29.1,25.0,27.1,33.6,25.0,29.7,24.1,84.1,38.0,100,12.5,rain,0,0,32.8,18.4,104.5,1011.1,64.2,9.9,271.4,23.5,10,10,2025-02-17T05:41:39,2025-02-17T17:54:41,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-18,31.0,26.0,27.7,35.1,26.0,30.2,24.1,81.7,5.0,100,4.17,rain,0,0,31.3,27.7,94.9,1010.3,55.0,11.6,234.3,20.3,9,30,2025-02-18T05:41:40,2025-02-18T17:54:30,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-19,28.0,22.8,26.1,31.9,22.8,28.1,23.8,87.5,48.0,100,8.33,rain,0,0,48.2,25.9,119.1,1011.5,80.5,10.1,120.5,10.4,6,30,2025-02-19T05:41:40,2025-02-19T17:54:18,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-20,27.1,24.0,25.4,31.2,24.0,25.9,24.1,92.3,19.0,100,8.33,rain,0,0,40.0,25.9,118.3,1011.9,84.1,9.5,223.5,19.2,9,30,2025-02-20T05:41:40,2025-02-20T17:54:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-21,31.0,22.0,27.2,36.6,22.0,29.7,23.3,80.0,41.0,100,8.33,rain,0,0,48.2,33.5,117.5,1012.1,56.3,10.8,187.6,16.3,8,30,2025-02-21T05:41:39,2025-02-21T17:53:52,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-22,31.0,24.8,27.9,36.6,24.8,30.6,23.6,78.2,0.0,0,0.0,rain,0,0,44.6,27.7,109.4,1011.4,43.8,11.8,261.7,22.7,9,30,2025-02-22T05:41:37,2025-02-22T17:53:38,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-23,28.0,23.0,26.5,31.9,23.0,28.5,24.0,86.4,16.0,100,8.33,rain,0,0,31.7,29.5,109.5,1011.7,73.5,10.7,196.2,16.8,8,30,2025-02-23T05:41:35,2025-02-23T17:53:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-24,30.0,24.0,26.6,35.1,24.0,28.7,24.0,85.9,11.0,100,8.33,rain,0,0,27.0,20.5,100.4,1011.5,60.7,10.3,223.6,19.4,8,10,2025-02-24T05:41:32,2025-02-24T17:53:08,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-25,30.0,24.7,27.1,35.1,24.7,29.4,23.4,80.7,9.0,100,8.33,rain,0,0,31.0,31.5,104.4,1012.5,67.8,10.6,202.6,17.5,7,10,2025-02-25T05:41:29,2025-02-25T17:52:53,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-26,30.1,25.1,27.8,36.2,25.1,30.6,23.9,80.0,0.0,0,0.0,rain,0,0,32.8,24.1,106.1,1011.9,50.4,11.5,248.0,21.5,8,30,2025-02-26T05:41:25,2025-02-26T17:52:36,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-27,30.0,23.0,27.0,37.5,23.0,30.0,24.4,86.0,19.0,100,12.5,rain,0,0,29.2,20.5,101.6,1010.7,72.6,10.7,197.3,16.9,6,30,2025-02-27T05:41:20,2025-02-27T17:52:19,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-02-28,27.0,22.8,25.0,30.0,22.8,25.3,23.5,91.9,78.0,100,4.17,rain,0,0,38.9,20.5,128.3,1011.0,81.4,9.3,69.3,6.0,3,10,2025-02-28T05:41:15,2025-02-28T17:52:02,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-01,27.0,23.8,24.9,30.1,23.8,25.1,23.8,93.7,44.0,100,16.67,rain,0,0,32.4,24.1,136.0,1010.9,85.6,8.5,183.9,16.0,8,10,2025-03-01T05:41:10,2025-03-01T17:51:44,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-02,31.0,24.0,27.0,35.5,24.0,29.3,23.5,82.4,6.0,100,4.17,rain,0,0,29.5,25.9,120.7,1010.8,60.5,10.8,242.2,20.9,8,10,2025-03-02T05:41:04,2025-03-02T17:51:25,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-03,31.0,25.0,27.9,36.6,25.0,30.8,24.1,80.7,0.0,0,0.0,rain,0,0,37.4,24.1,110.9,1010.2,72.1,11.3,270.8,23.4,9,10,2025-03-03T05:40:57,2025-03-03T17:51:07,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-04,29.2,23.7,26.0,33.9,23.7,27.4,24.0,89.3,44.8,100,12.5,rain,0,0,37.4,31.5,98.4,1010.4,76.5,9.2,178.2,15.4,6,30,2025-03-04T05:40:50,2025-03-04T17:50:47,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-05,31.1,23.0,27.2,36.6,23.0,29.4,23.7,82.0,3.4,100,8.33,rain,0,0,38.9,27.7,125.1,1009.5,50.2,11.3,198.1,17.3,7,10,2025-03-05T05:40:43,2025-03-05T17:50:27,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-06,31.0,25.0,27.8,34.6,25.0,30.4,23.6,79.0,0.1,100,4.17,rain,0,0,33.5,20.5,112.9,1010.7,66.6,11.5,173.4,14.9,6,30,2025-03-06T05:40:35,2025-03-06T17:50:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-07,31.1,24.0,28.2,36.6,24.0,31.6,23.8,77.7,16.0,100,4.17,rain,0,0,34.6,27.7,102.8,1011.9,65.8,11.0,180.2,15.7,7,30,2025-03-07T05:40:27,2025-03-07T17:49:46,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-08,31.1,26.0,28.3,36.6,26.0,31.9,23.8,77.2,0.2,100,4.17,rain,0,0,32.8,37.1,108.7,1011.0,63.7,11.8,157.0,13.7,7,30,2025-03-08T05:40:18,2025-03-08T17:49:25,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-09,30.0,23.0,26.2,33.8,23.0,27.5,23.1,84.0,17.0,100,8.33,rain,0,0,35.3,25.9,151.9,1011.6,78.3,9.9,211.2,18.3,8,10,2025-03-09T05:40:09,2025-03-09T17:49:04,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-10,27.1,23.8,25.0,30.2,23.8,25.3,23.7,92.4,35.0,100,12.5,rain,0,0,34.2,18.4,173.3,1012.0,82.1,9.4,141.2,12.2,6,30,2025-03-10T05:40:00,2025-03-10T17:48:42,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-11,26.0,23.3,25.0,26.0,23.3,25.0,23.9,93.3,25.0,100,12.5,rain,0,0,32.8,24.1,138.8,1013.0,83.6,8.9,130.7,11.3,5,30,2025-03-11T05:39:50,2025-03-11T17:48:20,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-12,29.2,24.0,26.7,34.5,24.0,29.4,24.4,87.5,7.0,100,8.33,rain,0,0,39.6,29.5,119.3,1012.3,65.3,11.5,207.4,17.8,7,30,2025-03-12T05:39:41,2025-03-12T17:47:58,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-13,30.0,24.0,27.0,35.9,24.0,29.5,24.2,84.9,7.4,100,8.33,rain,0,0,31.0,22.3,94.3,1011.5,68.1,11.2,174.1,15.0,6,30,2025-03-13T05:39:30,2025-03-13T17:47:35,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-14,29.0,25.0,26.8,33.6,25.0,28.6,24.0,85.1,0.0,0,0.0,rain,0,0,23.4,16.6,77.1,1011.2,74.2,10.9,90.9,7.8,3,30,2025-03-14T05:39:20,2025-03-14T17:47:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-15,27.0,24.0,25.7,30.6,24.0,26.2,24.2,92.0,19.0,100,8.33,rain,0,0,29.9,13.0,120.3,1011.3,71.7,9.8,164.5,14.3,7,30,2025-03-15T05:39:09,2025-03-15T17:46:49,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-16,27.0,24.8,25.2,30.1,24.8,25.4,24.1,93.6,18.0,100,8.33,rain,0,0,25.2,13.0,163.9,1012.5,75.0,9.6,154.8,13.5,6,30,2025-03-16T05:38:58,2025-03-16T17:46:26,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-17,30.1,24.0,26.5,36.2,24.0,28.3,23.9,86.0,1.0,100,4.17,rain,0,0,26.6,22.3,121.3,1012.8,75.8,11.5,160.0,13.9,6,10,2025-03-17T05:38:47,2025-03-17T17:46:02,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-18,31.0,24.8,27.5,35.1,24.8,30.0,23.6,80.3,0.0,0,0.0,rain,0,0,31.7,27.7,128.8,1012.4,62.9,11.8,185.8,16.1,7,30,2025-03-18T05:38:36,2025-03-18T17:45:39,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-19,30.0,25.8,27.7,36.2,25.8,30.7,24.2,81.5,0.0,0,0.0,rain,0,0,34.6,22.3,91.0,1011.8,58.6,11.8,226.4,19.3,8,30,2025-03-19T05:38:25,2025-03-19T17:45:15,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-20,31.0,25.0,28.1,37.8,25.0,31.5,24.1,79.4,0.5,100,4.17,rain,0,0,32.4,25.9,101.0,1012.6,44.5,11.8,251.7,21.7,8,30,2025-03-20T05:38:13,2025-03-20T17:44:51,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-21,31.0,25.8,28.3,36.6,25.8,32.0,24.1,78.3,0.0,0,0.0,rain,0,0,38.2,25.9,104.0,1012.7,50.0,11.8,261.3,22.6,9,30,2025-03-21T05:38:01,2025-03-21T17:44:27,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-22,31.0,25.1,28.2,36.6,25.1,31.3,23.7,77.3,0.0,0,0.0,rain,0,0,33.5,24.1,98.6,1013.0,34.9,11.8,254.1,22.0,8,10,2025-03-22T05:37:50,2025-03-22T17:44:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-23,31.1,26.0,28.5,36.6,26.0,31.6,23.1,73.4,0.0,0,0.0,rain,0,0,31.7,24.1,96.9,1011.9,26.6,11.8,258.7,22.3,9,10,2025-03-23T05:37:38,2025-03-23T17:43:39,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-24,31.0,26.0,27.7,35.5,26.0,30.7,23.4,77.5,0.1,100,4.17,rain,0,0,33.1,27.7,103.4,1012.0,50.6,11.8,260.1,22.4,9,30,2025-03-24T05:37:26,2025-03-24T17:43:15,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-25,31.0,25.0,28.0,35.5,25.0,30.5,23.0,74.7,0.0,0,0.0,rain,0,0,33.8,25.9,108.7,1012.4,37.7,11.8,272.9,23.7,9,10,2025-03-25T05:37:14,2025-03-25T17:42:50,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-26,32.0,25.0,28.2,37.9,25.0,31.5,23.9,78.2,0.0,0,0.0,rain,0,0,34.9,24.1,110.1,1011.2,42.3,11.8,242.8,21.0,8,30,2025-03-26T05:37:02,2025-03-26T17:42:26,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-27,29.8,23.8,27.2,35.7,23.8,30.1,24.2,83.9,5.0,100,8.33,rain,0,0,46.4,29.5,100.3,1010.6,57.3,10.7,115.6,10.1,4,30,2025-03-27T05:36:50,2025-03-27T17:42:02,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-28,31.1,25.0,28.1,37.8,25.0,31.5,24.1,79.5,3.0,100,4.17,rain,0,0,33.8,24.1,93.6,1009.8,53.9,11.5,242.4,21.2,8,30,2025-03-28T05:36:38,2025-03-28T17:41:38,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-29,31.0,26.0,28.0,36.7,26.0,31.3,23.8,78.6,7.0,100,8.33,rain,0,0,32.8,24.1,102.8,1010.3,63.0,11.7,280.7,24.3,10,10,2025-03-29T05:36:26,2025-03-29T17:41:14,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-30,32.0,25.3,28.5,36.8,25.3,32.0,23.6,75.2,0.0,0,0.0,rain,0,0,31.0,24.1,107.7,1009.8,36.7,11.8,246.6,21.4,8,30,2025-03-30T05:36:14,2025-03-30T17:40:50,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-03-31,31.1,25.0,28.3,35.7,25.0,31.6,23.6,76.4,6.0,100,4.17,rain,0,0,37.1,27.7,106.2,1010.5,64.1,11.8,239.2,20.6,9,30,2025-03-31T05:36:02,2025-03-31T17:40:26,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-04-01,32.0,26.1,28.7,36.8,26.1,32.5,23.7,75.2,0.0,0,0.0,rain,0,0,35.3,27.7,117.7,1010.4,52.0,11.8,149.9,12.9,6,30,2025-04-01T05:35:50,2025-04-01T17:40:02,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-04-02,29.0,25.0,27.4,34.2,25.0,30.3,24.1,82.4,9.1,100,8.33,rain,0,0,29.5,18.4,93.5,1010.7,62.3,10.3,137.9,11.9,5,10,2025-04-02T05:35:38,2025-04-02T17:39:39,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-04-03,31.0,25.0,27.9,36.6,25.0,30.9,24.1,80.4,5.9,100,4.17,rain,0,0,32.0,25.9,106.7,1010.5,59.5,10.7,200.9,17.5,7,30,2025-04-03T05:35:27,2025-04-03T17:39:15,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-04-04,29.8,23.0,26.8,34.9,23.0,29.2,24.0,85.1,20.0,100,8.33,rain,0,0,43.2,24.1,112.7,1012.2,71.3,10.6,222.1,19.1,9,30,2025-04-04T05:35:15,2025-04-04T17:38:52,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-04-05,30.0,25.0,27.6,36.2,25.0,30.6,24.2,82.2,0.2,100,4.17,rain,0,0,35.6,37.1,115.2,1012.3,60.6,11.4,146.2,12.6,5,30,2025-04-05T05:35:04,2025-04-05T17:38:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-04-06,32.0,23.0,28.0,37.4,23.0,31.2,23.8,78.9,2.0,100,4.17,rain,0,0,36.4,44.6,120.9,1011.2,50.7,10.4,210.0,18.2,8,30,2025-04-06T05:34:53,2025-04-06T17:38:07,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBFZ,82398099999",fortaleza
"Fortaleza, CE, Brasil",2025-04-07,31.0,24.0,27.4,35.5,24.0,29.7,23.4,79.9,47.0,100,8.33,rain,0,0,41.8,29.5,121.0,1010.8,61.4,11.5,260.2,22.4,8,30,2025-04-07T05:34:42,2025-04-07T17:37:44,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFZ,82398099999",fortaleza
